start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
25,2026-02-19 13:28:30.487137,can_tapper31,2026-02-19 13:30:23.640508,113.153371,Engine running command,Engine Status,status,"rgb(247,129,191)"
26,2026-02-19 13:29:53.382121,can_tapper31,2026-02-19 13:29:53.382121,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2026-02-19 13:29:53.382121,can_tapper31,2026-02-19 13:29:51.277824,-2.104297,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
26,2026-02-19 13:29:53.382121,can_tapper31,2026-02-19 13:29:55.034227,1.652106,Engine running command,Engine Status,status,"rgb(153,153,153)"
26,2026-02-19 13:29:53.382121,can_tapper31,2026-02-19 13:30:19.990296,26.608175,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
26,2026-02-19 13:29:53.382121,can_tapper31,2026-02-19 13:30:23.640508,30.258387,Engine running command,Engine Status,status,"rgb(153,153,153)"
27,2026-02-19 13:30:21.994951,can_tapper31,2026-02-19 13:30:21.994951,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2026-02-19 13:30:21.994951,can_tapper31,2026-02-19 13:29:51.277824,-30.717127,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2026-02-19 13:30:21.994951,can_tapper31,2026-02-19 13:29:55.034227,-26.960724,Engine running command,Engine Status,status,"rgb(228,26,28)"
27,2026-02-19 13:30:21.994951,can_tapper31,2026-02-19 13:30:19.990296,-2.004655,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2026-02-19 13:30:21.994951,can_tapper31,2026-02-19 13:30:23.640508,1.645557,Engine running command,Engine Status,status,"rgb(228,26,28)"
28,2026-02-24 12:22:49.134334,can_tapper31,2026-02-24 12:22:49.134334,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2026-02-24 12:22:49.134334,can_tapper31,2026-02-24 12:22:50.982460,1.848126,Engine running command,Engine Status,status,"rgb(55,126,184)"
